"Data Source","World Development Indicators",

"Last Updated Date","2020-10-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Czech Republic","CZE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.699999988079071","2.26999998092651","2.59999990463257","4.32000017166138","4.2960000038147","4.02400016784668","3.89400005340576","4.271399974823","5.90380001068115","8.48910045623779","8.76189994812012","7.99130010604858","7.01870012283325","7.54379987716675","8.2096004486084","7.92689990997314","7.14769983291626","5.32009983062744","4.39249992370605","6.66209983825684","7.27909994125366","6.71110010147095","6.97819995880127","6.95270013809204","6.10790014266968","5.04640007019043","3.9514000415802","2.88980007171631","2.24329996109009","2.01430010795593","",
"Germany","DEU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.44939994812012","6.6746997833252","6.87489986419678","6.6100001335144","6.81640005111694","6.31860017776489","5.7056999206543","4.89029979705811","5.31720018386841","6.32329988479614","7.67530012130737","8.72799968719482","8.1584997177124","8.82470035552979","9.86310005187988","9.78829956054688","8.85499954223633","7.9173002243042","7.77269983291626","8.48190021514893","9.7790002822876","10.7266998291016","11.1667003631592","10.2502002716064","8.65830039978027","7.52449989318848","7.74160003662109","6.96640014648438","5.82439994812012","5.37939977645874","5.23059988021851","4.98059988021851","4.62419986724854","4.1217999458313","3.74550008773804","3.38350009918213","3.13910007476807","",
"Djibouti","DJI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3299999237061","","9.52999973297119","","","","","","23.1800003051758","","15.6700000762939","","10.960000038147","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","0.899999976158142","2.09999990463257","5.09999990463257","5.30000019073486","6.40000009536743","7.30000019073486","6.09999990463257","7","9.19999980926514","10","9.74479961395264","8.86750030517578","7.79739999771118","6.03340005874634","6.09110021591187","6.48640012741089","8.14900016784668","8.33780002593994","9.09879970550537","9.02729988098145","10.7186002731323","8.03619956970215","6.99209976196289","6.84380006790161","5.40000009536743","5.03889989852905","5.1414999961853","4.47599983215332","4.16419982910156","4.27400016784668","5.3983998298645","5.20410013198853","4.82989978790283","3.8970000743866","3.80100011825562","3.68249988555908","6.40939998626709","7.74650001525879","7.76919984817505","7.7975001335144","7.38390016555786","6.92530012130737","6.27790021896362","5.98859977722168","5.83309984207153","5.13119983673096","5.0177001953125","",
"Dominican Republic","DOM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43240022659302","7.26179981231689","6.77869987487793","6.93769979476929","6.3028998374939","6.58659982681274","5.65450000762939","5.1577000617981","4.76429986953735","5.46659994125366","5.21199989318848","6.08690023422241","6.72200012207031","7.35150003433228","6.71890020370483","7.60540008544922","7.28350019454956","5.83169984817505","5.86129999160767","6.35599994659424","",
"Algeria","DZA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6399993896484","21.2600002288818","20.6000003814697","24.3799991607666","26.2299995422363","27.7399997711182","31.8400001525879","","25.4300003051758","","","29.7700004577637","27.2999992370605","25.8999996185303","23.7199993133545","17.6499996185303","15.2700004577637","12.2700004577637","13.789999961853","11.3299999237061","10.1599998474121","9.96000003814697","9.96000003814697","10.9700002670288","9.81999969482422","10.207200050354","11.2061004638672","10.2024002075195","13.5699996948242","","","",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76764871644806","2.5945941624913","2.54905960828393","2.79517238732477","3.11174892332043","3.05845909276764","3.21725885479836","3.33098224916209","3.53764405528729","3.61258829731946","3.59369378531023","3.77370347864974","4.34122519385851","4.31571257845919","4.31712971463248","4.45742562281589","4.34980198792357","4.18976260542856","4.37162709044774","4.21830819198811","3.92879234849709","3.87038504064602","3.79782449504205","3.74293457081575","3.75672729727811","","","3.56774275712513","3.49939145019356","4.3991620251002","",
"Early-demographic dividend","EAR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21219390587015","","","","","","5.36416610798896","","","","","5.24055472907548","","","","","4.55172735960802","","4.79632493106629","","","","","","5.91419524843555","","",
"East Asia & Pacific","EAS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.74689710289389","2.62293440661391","2.60440119650598","2.84897231176588","3.13542229322371","3.09564148682673","3.25305728493016","3.36098064330931","3.68709142224655","3.78138211729602","3.70910592261575","3.89798410988279","4.42594032119771","4.39749116117954","4.34941873308097","4.44401203944543","4.3155934444474","4.14893822536873","4.31437875739389","4.29724307162489","4.02254046934476","3.91789365763918","3.83576337019962","3.77008703069788","3.77132988098348","","","3.55423344053236","3.46920945489316","4.2657497656916","",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40794380993394","5.99026002864356","7.55409817615024","7.99213006342916","8.84157630139218","10.1844221360364","11.3598263975739","11.8829609306664","9.65842824485397","9.00438314581692","8.62918744795685","8.49966141928345","8.19881791663929","7.66598590022756","7.39422005890306","7.07781328411039","7.24457144499379","9.1253504950265","8.54926063040696","7.70014800482669","7.08164375313101","7.10107808509269","7.32847495792607","7.47508470071221","7.62273857576423","7.41526040072339","7.37559742018125","7.35843760862209","",
"Europe & Central Asia","ECS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.71191268654552","8.82867120977287","9.77946002030852","9.49152056482938","9.85227616212002","10.1703892871567","10.335987310655","10.376067826624","9.26603432940943","8.57830916784905","8.65083671016761","8.68874168651223","8.68749774149677","8.34123559094732","7.79076123724849","7.06331938361838","7.04065098510055","8.93188847005242","9.04122415035858","8.70848666414351","8.92079372603131","9.15652631608576","8.91084306443656","8.51326367694993","8.09540016364927","7.49159906569152","7.01656139864152","6.68058545085595","",
"Ecuador","ECU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","4.40000009536743","5.30000019073486","","5.80000019073486","","","","","","","","","","7.23999977111816","6.98999977111816","7.71000003814697","5.88000011444092","8.1899995803833","8.5600004196167","7.94999980926514","6.67999982833862","6.69999980926514","10.3800001144409","9.17000007629395","11.4899997711182","13.960000038147","4.79949998855591","4.25169992446899","","5.66230010986328","5.00180006027222","3.77850008010864","3.54970002174377","3.14229989051819","3.91689991950989","4.60769987106323","4.08750009536743","3.45799994468689","3.23489999771118","3.08260011672974","3.47979998588562","3.61570000648499","4.59700012207031","3.83619999885559","3.52959990501404","3.81209993362427","",
"Egypt, Arab Rep.","EGY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","2.40000009536743","1.82000005245209","1.52999997138977","1.71000003814697","2.29999995231628","2.5699999332428","","3.13000011444092","3.64000010490417","4.55000019073486","5.17999982833862","4.96999979019165","5.21000003814697","6.46999979019165","5.8899998664856","","","","","7.05999994277954","8.43000030517578","9.38000011444092","8.92000007629395","10.9200000762939","10.9300003051758","11.039999961853","9","8.36999988555908","8.02999973297119","7.94999980926514","8.97999954223633","9.26000022888184","10.0100002288818","11.0100002288818","10.3199996948242","11.1999998092651","10.4899997711182","8.80000019073486","8.51679992675781","9.08670043945313","8.75650024414063","11.8493003845215","12.5972003936768","13.1538000106812","13.1049003601074","13.0522003173828","12.4067001342773","11.7372999191284","9.81729984283447","","",
"Euro area","EMU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.22695945502833","8.35659325255366","8.96143337122732","10.5806801129102","11.7392333673875","11.3654431431353","11.6627050192949","11.6558834824909","11.1932894735472","10.4377802444024","9.42393217179646","8.34751094799914","8.61432420994149","8.95861794089771","9.24565760958572","9.02028947815984","8.31222247526301","7.4351555749646","7.48463260759538","9.5365684887263","10.0703778712805","10.110907319399","11.2887378148894","11.928394606335","11.6048030191634","10.8389224310122","10.0240047597506","9.06130382618554","8.17984422759148","7.56056748297264","",
"Eritrea","ERI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","1.29999995231628","1.10000002384186","1.5","1.5","2.49000000953674","3.03999996185303","4.80000019073486","2.90000009536743","5.19999980926514","6.96999979019165","8.60999965667725","11.3999996185303","14.1700000762939","16","17.4899997711182","20.25","21.6399993896484","21.2586994171143","20.6068000793457","19.8533992767334","17.3311004638672","16.2724990844727","15.9285001754761","17.7014999389648","22.1606006622314","24.2087001800537","22.6748008728027","22.1418991088867","20.6975994110107","18.6735992431641","15.4756002426147","13.7852001190186","10.347900390625","11.1461000442505","11.2833995819092","11.0902004241943","9.14630031585693","8.45219993591309","8.23209953308105","11.2545003890991","17.8567008972168","19.8596992492676","21.3904991149902","24.7872009277344","26.093599319458","24.4412994384766","22.057300567627","19.6347007751465","17.2236003875732","15.2546997070313","14.1042003631592","",
"Estonia","EST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.560000002384186","0.637000024318695","1.46800005435944","3.68099999427795","6.54400014877319","7.56099987030029","9.65900039672852","9.91499996185303","10.3691997528076","9.50979995727539","11.5731000900269","13.3598003387451","13.1344995498657","10.0261001586914","11.2875995635986","10.2477998733521","8.03310012817383","5.91470003128052","4.59200000762939","5.45489978790283","13.5481996536255","16.7071990966797","12.3276996612549","10.0211000442505","8.63070011138916","7.35179996490479","6.18660020828247","6.76170015335083","5.76039981842041","5.36600017547607","4.44820022583008","",
"Ethiopia","ETH","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1.20000004768372","","","","","","","","","","3.09999990463257","","","","","3.71370005607605","","","","","","2.49690008163452","","","","","","","","2.25090003013611","","","","","","","",
"European Union","EUU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.42915590253257","8.1386049757433","9.27251922217381","10.9206928029508","11.4906018474932","11.0087193705672","11.0878145724444","10.8670154442272","10.4427286707757","10.1780265885049","9.82340027955759","9.19586784227023","9.54102569667403","9.64657443695779","9.88193142790318","9.5697980666179","8.62522896488564","7.44809956821896","7.20375273761065","9.12215129623198","9.79970873844274","9.8389992346309","10.8063502900117","11.3281590062904","10.8478784881075","10.024621410734","9.11948332417888","8.13780346365731","7.26597470462843","6.70548653437733","",
"Fragile and conflict affected situations","FCS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","2.82999992370605","1.88999998569489","2.25999999046326","2.42000007629395","2.45000004768372","1.61000001430511","2.07999992370605","3.75","6.09000015258789","7.23000001907349","6.19999980926514","4.8600001335144","5.03999996185303","5.28000020980835","5.42999982833862","5.11999988555908","4.73000001907349","5.32000017166138","5.07000017166138","4.46999979019165","3.14000010490417","3.06900000572205","6.50299978256226","11.5950002670288","16.201000213623","16.4260005950928","17.0046005249023","15.5718002319336","14.9674997329712","13.2145004272461","11.6933002471924","11.1344995498657","10.2904996871948","10.4226999282837","10.4693002700806","10.3577995300293","8.38360023498535","7.71890020370483","6.85400009155273","6.3685998916626","8.2495002746582","8.39439964294434","7.7810001373291","7.68909978866577","8.19340038299561","8.66300010681152","9.37590026855469","8.81840038299561","8.64019966125488","7.36119985580444","6.69469976425171","",
"Fiji","FJI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","6.05999994277954","","","","","","","","","5.92999982833862","5.34999990463257","5.88000011444092","5.69999980926514","5.40000009536743","5.78000020980835","","","","","","","8.22000026702881","4.69999980926514","3.88599991798401","","","8.9399995803833","8.72000026702881","8.90999984741211","4.40549993515015","9","","6.17000007629395","","4.31949996948242","","","","",
"France","FRA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","2.42000007629395","2.67000007629395","2.76999998092651","2.69000005722046","2.85999989509583","4.07999992370605","4.46999979019165","5.01000022888184","5.26999998092651","6.03000020980835","6.42000007629395","7.53999996185303","8.19999980926514","7.91949987411499","9.53289985656738","10.2583999633789","10.2315998077393","10.7361001968384","10.1837997436523","9.62230014801025","9.35999965667725","9.13409996032715","10.2052001953125","11.3212995529175","12.5928001403809","11.835599899292","12.3673000335693","12.5662002563477","12.0748996734619","11.9807996749878","10.2172002792358","8.61040019989014","8.70170021057129","8.30650043487549","8.91359996795654","8.49349975585938","8.44779968261719","7.65670013427734","7.06339979171753","8.73630046844482","8.87129974365234","8.81099987030029","9.40019989013672","9.92059993743896","10.292200088501","10.3540000915527","10.038800239563","9.40489959716797","9.01650047302246","8.44340038299561","",
"Faroe Islands","FRO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17000007629395","4","","3.84999990463257","3.70000004768372","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.86250019073486","","","","","","",
"Gabon","GAB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7800006866455","","","","","","","","","","","","16.9099998474121","","","","","20.3899993896484","","","","","","","","","","",
"United Kingdom","GBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","3.29999995231628","3.70000004768372","2.59999990463257","2.59999990463257","4","5.5","5.80000019073486","5.69999980926514","5.30000019073486","6.80000019073486","10.3999996185303","10.8999996185303","11.0923004150391","10.9006004333496","11.4872999191284","11.5104999542236","11.019100189209","9.00790023803711","7.41309976577759","6.97359991073608","8.55210018157959","9.77719974517822","10.3481998443604","9.65019989013672","8.69359970092773","8.19159984588623","7.07219982147217","6.20319986343384","6.04290008544922","5.56160020828247","4.69549989700317","5.03690004348755","4.80700016021729","4.59420013427734","4.75029993057251","5.34969997406006","5.26200008392334","5.61499977111816","7.53730010986328","7.78660011291504","8.03769969940186","7.8846001625061","7.52419996261597","6.10960006713867","5.30030012130737","4.80970001220703","4.32999992370605","3.99589991569519","3.73720002174377","",
"Georgia","GEO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40000009536743","5","14.5299997329712","13.8000001907349","10.8199996948242","11.1599998474121","12.5900001525879","11.5100002288818","12.6199998855591","13.8100004196167","13.5699996948242","13.2799997329712","17.8700008392334","20.7101993560791","20.2026996612549","19.6317005157471","19.6530990600586","19.4158000946045","17.4384994506836","16.5058994293213","16.6039009094238","13.9388999938965","12.6669998168945","11.565299987793","",
"Ghana","GHA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69999980926514","","","","","","8.19999980926514","10.1000003814697","10.3599996566772","","","","","","4.63530015945435","","","","5.32000017166138","","","2.17289996147156","","6.80620002746582","","4.22279977798462","","","",
"Gibraltar","GIB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44000005722046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54879999160767","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4173002243042","","","","","","10.1648998260498","","",
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","3.42000007629395","4.94000005722046","7.80980014801025","8.0999002456665","7.80130004882813","7.35900020599365","7.35580015182495","7.65129995346069","7.45849990844727","7.02409982681274","7.6560001373291","7.84289979934692","8.61299991607666","8.86279964447021","9.0620002746582","9.65509986877441","9.57719993591309","10.8394002914429","11.8528003692627","11.2477998733521","10.4561004638672","9.97459983825684","9.41209983825684","10.3107004165649","9.99380016326904","9.00769996643066","8.39649963378906","7.75969982147217","9.61590003967285","12.7131004333496","17.8647003173828","24.4393005371094","27.4661998748779","26.4913997650146","24.8971004486084","23.5391006469727","21.4876003265381","19.2915992736816","17.3129997253418","",
"Grenada","GRD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9099998474121","","","26.9300003051758","","16.8899993896484","","15.2399997711182","","","","","","","","","","","","","","","24.2000007629395","24.5","22.8999996185303","","","","","",
"Greenland","GRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9200000762939","10.0799999237061","11.5600004196167","9.02999973297119","11.0200004577637","9.52999973297119","8.81999969482422","10.3000001907349","10.4399995803833","9.25","8.39999961853027","","","","7.80000019073486","9.39999961853027","9.80000019073486","10.1000003814697","10.3000001907349","9.10000038146973","","","","","",
"Guatemala","GTM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","2.15000009536743","2.26999998092651","","","","","2.40000009536743","","1.94000005722046","","","","","","","","","","","","","","2.80679988861084","2.97079992294312","","1.90170001983643","","","","3.49659991264343","4.1262001991272","2.76469993591309","3.0164999961853","2.71670007705688","2.50620007514954","2.58299994468689","2.46199989318848","","","",
"Guam","GUM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","9.60000038146973","8.21000003814697","8.78999996185303","","","","9.89999961853027","8.69999980926514","9.60000038146973","9.25","","","6.28000020980835","","","2.80999994277954","2.83119988441467","3.50909996032715","3.83730006217957","5.52720022201538","7.59999990463257","7.90000009536743","8.28269958496094","9.67000007629395","7.73999977111816","13.9499998092651","15.3199996948242","13.2125997543335","11.3900003433228","","7.69999980926514","7","7.40000009536743","8.30000019073486","","9.30000019073486","8.19999980926514","13.3000001907349","12.1999998092651","11.5","7.59999990463257","6.90000009536743","5.40000009536743","","","","",
"Guyana","GUY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0900001525879","","","","","11.8999996185303","","","","","","","","","","11.8100004196167","","","","10.6999998092651","","","","","","","","","","","","14.0190000534058","","",
"High income","HIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.79109010459743","6.53148456180041","7.34942535612236","7.83942935910295","7.89150043253718","7.46732673576222","7.49169379885878","7.1989959745225","7.11841773472435","6.95599653504672","6.56758716543315","6.561594831602","7.08865576897525","7.20369322100524","7.03919753244113","6.7151584395341","6.18861355586601","5.65706605286582","5.90295164785094","8.0230935239179","8.26975220676789","7.96465814666709","7.99530661717383","7.92010169794784","7.30070373278505","6.68848534247029","6.14391459716201","5.61263196295265","5.13542228407632","4.79656148368966","",
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","9.17000007629395","5","4.30000019073486","1.5900000333786","2.08999991416931","2.40000009536743","1.52999997138977","1.85000002384186","2.10999989509583","1.91999995708466","3.1800000667572","2.8199999332428","1.73000001907349","1.36000001430511","1.07000005245209","1.32000005245209","1.79999995231628","1.96000003814697","1.96000003814697","1.89999997615814","3.22000002861023","2.82999992370605","2.22000002861023","4.57999992370605","6.25","4.92000007629395","5.09000015258789","7.28000020980835","7.8600001335144","6.73999977111816","5.57999992370605","4.76999998092651","4.01000022888184","3.55999994277954","5.26000022888184","4.30999994277954","3.42000007629395","3.28999996185303","3.40000009536743","3.29999995231628","3.3199999332428","3.39000010490417","3.08999991416931","","2.96000003814697","",
"Honduras","HND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","8.10000038146973","","","","","","","","7.30000019073486","","","","12.1199998855591","11.3999996185303","","","4.78000020980835","4.57999992370605","3.05999994277954","","","3.24000000953674","4.36999988555908","3.3199999332428","4.01999998092651","3.84999990463257","","4","4.01999998092651","5.30000019073486","5.98999977111816","4.90869998931885","3.57450008392334","3.21050000190735","3.15639996528625","3.29169988632202","4.11870002746582","4.47450017929077","3.75449991226196","5.64580011367798","7.07760000228882","6.14729976654053","6.72709989547729","5.5278000831604","5.64830017089844","5.6975998878479","",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1400003433228","","","","","9.68000030517578","9.71000003814697","11.3917999267578","13.5588998794556","16.06369972229","15.8215999603271","15.0525999069214","13.9238004684448","13.6639995574951","12.5978002548218","11.129599571228","9.90929985046387","8.53030014038086","9.20209980010986","11.6203002929688","13.6780004501343","15.9345998764038","17.2511005401611","17.2896995544434","16.175199508667","13.1034002304077","11.2081003189087","8.43220043182373","6.61660003662109","",
"Haiti","HTI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","12.1999998092651","","","","","","","11.25","","","","","","","","","7.19999980926514","","","","","","","","16.7999992370605","","","","","14.1000003814697","","","","","","","","",
"Hungary","HUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70000004768372","8.5","9.94200038909912","12.0979995727539","10.8470001220703","10.1680002212524","10.0220003128052","8.99050045013428","8.92520046234131","6.92899990081787","6.56309986114502","5.67129993438721","5.60820007324219","5.7898998260498","5.83209991455078","7.18849992752075","7.49389982223511","7.40590000152588","7.81699991226196","10.0304002761841","11.1718997955322","11.0291004180908","11.0030002593994","10.1765003204346","7.72529983520508","6.81319999694824","5.1149001121521","4.15570020675659","3.70849990844727","3.41910004615784","",
"IBRD only","IBD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02118346926038","","5.0771995981859","5.26749167670663","5.68552093921757","5.96245401899615","5.08174225117519","6.06065739474244","6.62238768004335","6.4441912875365","6.30522098348697","5.42065272254903","5.92312404509752","5.64022467073187","5.6142241370015","5.89874875826518","4.78253067139446","5.44959019918064","4.78174363623435","5.27290322442018","5.27815343902394","","","5.56661804492218","5.33716645500388","","",
"IDA & IBRD total","IBT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.00941771689439","","","","","","5.09596993823488","","","","","5.33089590483392","","","","","4.68341948142979","","4.77705406150479","","","","","","5.30269694997034","","",
"IDA total","IDA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65989803636099","","3.5052564086413","3.37174716736408","4.08009824330404","","","","","",
"Indonesia","IDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","1.91999995708466","1.28999996185303","2.48000001907349","","1.6599999666214","","2.84999990463257","","","2.09999990463257","2.58999991416931","2.54999995231628","2.74000000953674","","2.54099988937378","2.6168999671936","2.73399996757507","2.78189992904663","4.36630010604858","","4.86089992523193","4.6842999458313","5.45909976959229","6.35790014266968","6.0774998664856","6.082200050354","6.60400009155273","6.65749979019165","7.30280017852783","7.94479990005493","7.55060005187988","8.06019973754883","7.20849990844727","6.10589981079102","5.61350011825562","5.15320014953613","4.46820020675659","4.33580017089844","4.04860019683838","4.51399993896484","4.30070018768311","3.88229990005493","4.40299987792969","3.62100005149841","",
"IDA only","IDX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
